prompt,intent,action_type,path,category,args,tags,action_json
Clone my React project and deploy it with nginx,multi_step,multi_step,,clone_build_deploy,,"git,clone,react,nginx,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/react-app.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_nginx/run_terraform.sh""}], ""explanation"": ""Clone React project and deploy with nginx""}"
Get the code from my GitHub repo and build the Docker image and push to production,multi_step,multi_step,,clone_build_deploy,,"git,clone,docker,build,production","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/build.sh""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/deploy.sh""}], ""explanation"": ""Clone code then build Docker image and deploy to production""}"
Clone my Next.js app and deploy it,multi_step,multi_step,,clone_build_deploy,,"git,clone,nextjs,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/nextjs-app.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_nextjs/run_terraform.sh""}], ""explanation"": ""Clone Next.js application and deploy it""}"
Pull my repository and set up the application on the server,multi_step,multi_step,,clone_build_deploy,,"git,pull,setup,server","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/setup.sh""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/start.sh""}], ""explanation"": ""Pull repository and set up the application on server""}"
Clone and deploy my Go application,multi_step,multi_step,,clone_build_deploy,,"git,clone,golang,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/go-app.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_golang/run_terraform.sh""}], ""explanation"": ""Clone and deploy Go application""}"
Fetch my WordPress project from GitHub and deploy it,multi_step,multi_step,,clone_build_deploy,,"git,clone,wordpress,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/wordpress-site.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_wordpress/run_terraform.sh""}], ""explanation"": ""Fetch WordPress project and deploy it""}"
Clone the repo and deploy to ECS,multi_step,multi_step,,clone_build_deploy,,"git,clone,ecs,aws,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_ecs""}], ""explanation"": ""Clone repository and deploy to AWS ECS""}"
Pull my code and deploy it on Kubernetes,multi_step,multi_step,,clone_build_deploy,,"git,pull,kubernetes,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_eks""}], ""explanation"": ""Pull code and deploy on Kubernetes cluster""}"
Clone my PHP project from GitHub and deploy it,multi_step,multi_step,,clone_build_deploy,,"git,clone,php,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/php-app.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_php/run_terraform.sh""}], ""explanation"": ""Clone PHP project and deploy it""}"
Get the source code and deploy my app to a DigitalOcean droplet,multi_step,multi_step,,clone_build_deploy,,"git,clone,digitalocean,droplet,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/digitalocean/terraform_digitalocean_droplet_basic""}], ""explanation"": ""Clone source code and deploy to DigitalOcean droplet""}"
Clone my Python app and run it in Docker,multi_step,multi_step,,clone_build_deploy,,"git,clone,python,docker","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/python-app.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_python/run_terraform.sh""}], ""explanation"": ""Clone Python application and run it in Docker""}"
Pull the develop branch and deploy to staging,multi_step,multi_step,,clone_build_deploy,,"git,pull,staging,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""develop""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/deploy.sh""}], ""explanation"": ""Pull develop branch and deploy to staging environment""}"
Clone my Magento store and deploy it,multi_step,multi_step,,clone_build_deploy,,"git,clone,magento,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/magento-store.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_magento/run_terraform.sh""}], ""explanation"": ""Clone Magento store and deploy it""}"
Fetch my repo and deploy the application using GitHub Actions,multi_step,multi_step,,clone_build_deploy,,"git,clone,github-actions,cicd,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/githubactions/ml_fastapi_cicd_docker_vm/entrypoint.sh""}], ""explanation"": ""Fetch repository and deploy using GitHub Actions CI/CD pipeline""}"
Clone and deploy my static website,multi_step,multi_step,,clone_build_deploy,,"git,clone,static,website,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/static-site.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_staticwebsite/run_terraform.sh""}], ""explanation"": ""Clone and deploy static website""}"
Pull my project from GitLab and deploy it to Azure,multi_step,multi_step,,clone_build_deploy,,"git,pull,gitlab,azure,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://gitlab.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/azure/terraform_azure_vm_basic""}], ""explanation"": ""Pull project from GitLab and deploy to Azure VM""}"
Clone my repo build the Docker image and push to ECR,multi_step,multi_step,,clone_build_deploy,,"git,clone,docker,ecr,aws","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/build.sh""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_ecr""}], ""explanation"": ""Clone repository and build Docker image then push to ECR""}"
Get the latest code and deploy to GCP Cloud Run,multi_step,multi_step,,clone_build_deploy,,"git,clone,gcp,cloudrun,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/gcp/terraform_gcp_cloudrun""}], ""explanation"": ""Get latest code and deploy to GCP Cloud Run""}"
Clone the feature branch and deploy it for testing,multi_step,multi_step,,clone_build_deploy,,"git,clone,feature,testing,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""feature/new-feature""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/deploy.sh""}], ""explanation"": ""Clone feature branch and deploy for testing""}"
Pull my code and deploy it on a Linode server,multi_step,multi_step,,clone_build_deploy,,"git,pull,linode,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/linode/terraform_linode_vm""}], ""explanation"": ""Pull code and deploy on Linode server""}"
Clone my React app and deploy to S3 with CloudFront,multi_step,multi_step,,clone_build_deploy,,"git,clone,react,s3,cloudfront,aws","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/react-app.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/build.sh""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_enterprise_cloudFront_route53_s3""}], ""explanation"": ""Clone React app and deploy to S3 with CloudFront distribution""}"
Fetch the latest main branch and deploy to Hetzner,multi_step,multi_step,,clone_build_deploy,,"git,fetch,hetzner,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/hetzner/terraform_hetzner_vm_basic""}], ""explanation"": ""Fetch latest main branch and deploy to Hetzner server""}"
Clone my app and deploy it on Vultr,multi_step,multi_step,,clone_build_deploy,,"git,clone,vultr,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/vultr/terraform_vultr_vm_basic""}], ""explanation"": ""Clone application and deploy on Vultr VPS""}"
Pull my Go microservice and deploy it with Docker Compose,multi_step,multi_step,,clone_build_deploy,,"git,pull,golang,docker-compose,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/go-service.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/build.sh""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/start.sh""}], ""explanation"": ""Pull Go microservice and deploy with Docker Compose""}"
Clone my repo and deploy to an UpCloud server,multi_step,multi_step,,clone_build_deploy,,"git,clone,upcloud,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/upcloud/terraform_upcloud_vps_basic""}], ""explanation"": ""Clone repository and deploy to UpCloud server""}"
Pull my FastAPI app from GitHub and run it in a container,multi_step,multi_step,,clone_build_deploy,,"git,pull,fastapi,container,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/fastapi-app.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_fastapi/run_terraform.sh""}], ""explanation"": ""Pull FastAPI app from GitHub and run in container""}"
Clone my C++ project and deploy it,multi_step,multi_step,,clone_build_deploy,,"git,clone,cpp,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/cpp-project.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/githubactions/cpp_cicd_docker_vm/entrypoint.sh""}], ""explanation"": ""Clone C++ project and deploy it""}"
Get the code from my private repo and deploy to Lambda,multi_step,multi_step,,clone_build_deploy,,"git,clone,lambda,aws,serverless","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/lambda-function.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_lambdafunction""}], ""explanation"": ""Clone private repository and deploy to AWS Lambda""}"
Clone and deploy my app to GCP VM,multi_step,multi_step,,clone_build_deploy,,"git,clone,gcp,vm,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/gcp/terraform_gcp_vm_basic""}], ""explanation"": ""Clone and deploy application to GCP VM instance""}"
Pull my Golang service and deploy using CI/CD,multi_step,multi_step,,clone_build_deploy,,"git,pull,golang,cicd,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/go-service.git"", ""branch"": ""main""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/githubactions/golang_cicd_docker_vm/entrypoint.sh""}], ""explanation"": ""Pull Golang service and deploy using CI/CD pipeline""}"
Create a Dockerfile and deploy my app,multi_step,multi_step,,write_config_deploy,,"docker,dockerfile,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""Dockerfile"", ""template"": ""dockerfile_python""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""deployment/deploy.sh""}], ""explanation"": ""Create Dockerfile and deploy application""}"
Write a docker-compose file and start the containers,multi_step,multi_step,,write_config_deploy,,"docker,docker-compose,containers","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""docker-compose.yml"", ""template"": ""docker_compose""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""docker-compose up -d""}], ""explanation"": ""Write docker-compose configuration and start containers""}"
Create nginx config and set up the web server,multi_step,multi_step,,write_config_deploy,,"nginx,config,webserver","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""nginx/nginx.conf"", ""template"": ""nginx_reverse_proxy""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_nginx/run_terraform.sh""}], ""explanation"": ""Create nginx configuration and set up web server""}"
Write terraform variables and provision the infrastructure,multi_step,multi_step,,write_config_deploy,,"terraform,variables,provision","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""terraform.tfvars"", ""template"": ""terraform_variables""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_ec2_basic""}], ""explanation"": ""Write Terraform variables and provision infrastructure""}"
Generate a Kubernetes deployment manifest and apply it,multi_step,multi_step,,write_config_deploy,,"kubernetes,manifest,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""k8s/deployment.yaml"", ""template"": ""k8s_deployment""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""kubectl apply -f k8s/deployment.yaml""}], ""explanation"": ""Generate Kubernetes deployment manifest and apply it""}"
Create a Dockerfile for my Python app and deploy it,multi_step,multi_step,,write_config_deploy,,"docker,dockerfile,python,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""Dockerfile"", ""template"": ""dockerfile_python""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_python/run_terraform.sh""}], ""explanation"": ""Create Python Dockerfile and deploy application""}"
Write a Jenkins pipeline and configure the build,multi_step,multi_step,,write_config_deploy,,"jenkins,pipeline,cicd","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""Jenkinsfile"", ""template"": ""jenkinsfile""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_jenkins/run_terraform.sh""}], ""explanation"": ""Write Jenkins pipeline configuration and set up build""}"
Create a GitHub Actions workflow and deploy my app,multi_step,multi_step,,write_config_deploy,,"github-actions,workflow,cicd,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": "".github/workflows/deploy.yml"", ""template"": ""github_actions_deploy""}, {""action"": ""git_push"", ""branch"": ""main""}], ""explanation"": ""Create GitHub Actions workflow and trigger deployment""}"
Write a Prometheus config and set up monitoring,multi_step,multi_step,,write_config_deploy,,"prometheus,monitoring,config","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""prometheus/prometheus.yml"", ""template"": ""prometheus_config""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_prometheus/run_terraform.sh""}], ""explanation"": ""Write Prometheus configuration and set up monitoring""}"
Create a Grafana dashboard config and deploy Grafana,multi_step,multi_step,,write_config_deploy,,"grafana,dashboard,monitoring,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""grafana/dashboards/main.json"", ""template"": ""grafana_dashboard""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_grafana/run_terraform.sh""}], ""explanation"": ""Create Grafana dashboard configuration and deploy Grafana""}"
Write an Ansible playbook and run it on my servers,multi_step,multi_step,,write_config_deploy,,"ansible,playbook,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""ansible/playbook.yml"", ""template"": ""ansible_playbook""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/ansible/deployment/aws/webapp/installer.sh""}], ""explanation"": ""Write Ansible playbook and execute on servers""}"
Create a Terraform module for VPC and apply it,multi_step,multi_step,,write_config_deploy,,"terraform,vpc,network,provision","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""terraform/variables.tf"", ""template"": ""terraform_vpc_variables""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_networks_vpc""}], ""explanation"": ""Create Terraform VPC module configuration and apply it""}"
Generate a docker-compose file for my FastAPI app and start it,multi_step,multi_step,,write_config_deploy,,"docker-compose,fastapi,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""docker-compose.yml"", ""template"": ""docker_compose_fastapi""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""docker-compose up -d""}], ""explanation"": ""Generate docker-compose for FastAPI and start containers""}"
Create an ECS task definition and deploy the service,multi_step,multi_step,,write_config_deploy,,"ecs,task-definition,aws,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""ecs/task-definition.json"", ""template"": ""ecs_task_definition""}, {""action"": ""terraform_apply"", ""module"": ""shared/terraform/aws/terraform_aws_ecs""}], ""explanation"": ""Create ECS task definition and deploy the service""}"
Write Kubernetes service and ingress manifests and apply them,multi_step,multi_step,,write_config_deploy,,"kubernetes,service,ingress,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""k8s/service.yaml"", ""template"": ""k8s_service""}, {""action"": ""write_file"", ""path"": ""k8s/ingress.yaml"", ""template"": ""k8s_ingress""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""kubectl apply -f k8s/""}], ""explanation"": ""Write Kubernetes service and ingress manifests and apply them""}"
Create a Helm chart and deploy my application,multi_step,multi_step,,write_config_deploy,,"helm,chart,kubernetes,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""helm/values.yaml"", ""template"": ""helm_values""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""helm install myapp ./helm""}], ""explanation"": ""Create Helm chart and deploy application to Kubernetes""}"
Write a Dockerfile for Node.js and deploy with docker-compose,multi_step,multi_step,,write_config_deploy,,"docker,dockerfile,nodejs,docker-compose","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""Dockerfile"", ""template"": ""dockerfile_nodejs""}, {""action"": ""write_file"", ""path"": ""docker-compose.yml"", ""template"": ""docker_compose_nodejs""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""docker-compose up -d""}], ""explanation"": ""Create Node.js Dockerfile and docker-compose then deploy""}"
Generate terraform backend config and initialize the project,multi_step,multi_step,,write_config_deploy,,"terraform,backend,init","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""terraform/backend.tf"", ""template"": ""terraform_backend_s3""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""terraform init""}], ""explanation"": ""Generate Terraform backend configuration and initialize project""}"
Create a CloudFormation template and deploy the stack,multi_step,multi_step,,write_config_deploy,,"cloudformation,aws,stack,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""cloudformation/template.yaml"", ""template"": ""cloudformation_stack""}, {""action"": ""execute"", ""type"": ""command"", ""command"": ""aws cloudformation deploy --template-file cloudformation/template.yaml --stack-name mystack""}], ""explanation"": ""Create CloudFormation template and deploy the stack""}"
Write an OpenTelemetry config and set up tracing,multi_step,multi_step,,write_config_deploy,,"opentelemetry,tracing,observability","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""otel/otel-collector-config.yaml"", ""template"": ""otel_collector_config""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_opentelemetry/run_terraform.sh""}], ""explanation"": ""Write OpenTelemetry configuration and set up distributed tracing""}"
Create a Vault config and deploy HashiCorp Vault,multi_step,multi_step,,write_config_deploy,,"vault,hashicorp,secrets,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""vault/config.hcl"", ""template"": ""vault_config""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_vault/run_terraform.sh""}], ""explanation"": ""Create Vault configuration and deploy HashiCorp Vault""}"
Write an ELK stack config and deploy it,multi_step,multi_step,,write_config_deploy,,"elk,elasticsearch,logging,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""elk/docker-compose.yml"", ""template"": ""elk_stack_compose""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_elk/run_terraform.sh""}], ""explanation"": ""Write ELK stack configuration and deploy it""}"
Generate a Consul config and deploy the service mesh,multi_step,multi_step,,write_config_deploy,,"consul,service-mesh,deploy","{""action"": ""multi_step"", ""steps"": [{""action"": ""write_file"", ""path"": ""consul/config.json"", ""template"": ""consul_config""}, {""action"": ""execute"", ""type"": ""script"", ""path"": ""shared/terraform/docker/terraform_docker_ubuntu_consul/run_terraform.sh""}], ""explanation"": ""Generate Consul configuration and deploy service mesh""}"
Clone the repo and add a Dockerfile and commit and create a PR,multi_step,multi_step,,clone_modify_push_pr,,"git,clone,dockerfile,commit,pr","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""write_file"", ""path"": ""Dockerfile"", ""template"": ""dockerfile_python""}, {""action"": ""git_commit"", ""message"": ""Add Dockerfile for containerization""}, {""action"": ""git_push"", ""branch"": ""feature/add-dockerfile""}, {""action"": ""create_pr"", ""title"": ""Add Dockerfile"", ""base"": ""main""}], ""explanation"": ""Clone repo then add Dockerfile and commit and create pull request""}"
Pull the code and make changes and push and open a merge request,multi_step,multi_step,,clone_modify_push_pr,,"git,pull,push,merge-request","{""action"": ""multi_step"", ""steps"": [{""action"": ""git_clone"", ""repo_url"": ""https://github.com/user/repo.git"", ""branch"": ""main""}, {""action"": ""git_checkout"", ""branch"": ""feature/updates""}, {""action"": ""git_commit"", ""message"": ""Apply updates""}, {""action"": ""git_push"", ""branch"": ""feature/updates""}, {""action"": ""create_pr"", ""title"": ""Apply updates"", ""base"": ""main""}], ""explanation"": ""Pull code then make changes and push and open merge request""}"
