prompt,intent,action_type,path,category,args,tags,action_json
Create GitHub Actions for my Next.js project,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Set up GitHub Actions to deploy my Node.js app,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Generate a Node.js CI workflow on GitHub,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Create automated testing pipeline for Node.js on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
I want GitHub Actions for my Node.js backend,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Set up a Node.js build pipeline on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Create a GitHub workflow for Node.js with npm test,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Generate GitHub Actions for a TypeScript Node.js project,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Create CI/CD for my Node.js microservice on GitHub,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Set up GitHub Actions workflow for Node.js with Docker,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Generate a GitHub Actions workflow to lint and test Node.js,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Create a deploy workflow for Node.js app on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
I need CI/CD for my Node.js API on GitHub,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Set up GitHub Actions for my Vue.js project,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Generate GitHub Actions pipeline for my MERN stack app,generate_workflow,github_actions,workflows/github_actions/nodejs,cicd,,"github,actions,nodejs,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""nodejs"", ""explanation"": ""Generating GitHub Actions workflow for Node.js""}"
Generate GitHub Actions for my Python project,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create CI pipeline for FastAPI on GitHub,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Set up GitHub Actions for Django,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create a GitHub Actions workflow for a Python application,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Generate CI/CD pipeline for Python using GitHub Actions,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Set up continuous integration for my Python project on GitHub,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create a build and test workflow for Python on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
I need a GitHub Actions pipeline for my Flask app,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Generate a GitHub Actions YAML for Python CI/CD,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Build a GitHub Actions workflow to test my Python code,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create GitHub Actions for my Django REST Framework project,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Set up GitHub Actions to deploy my Python app,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Generate a Python CI workflow on GitHub,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create automated testing pipeline for Python on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
I want GitHub Actions for my Python backend,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Set up a Python build pipeline on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create a GitHub workflow for Python with pytest,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Generate GitHub Actions for a FastAPI microservice,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create CI/CD for my Python ML project on GitHub,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Set up GitHub Actions workflow for Python with Docker,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Generate a GitHub Actions workflow to lint and test Python,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create a deploy workflow for Python app on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
I need CI/CD for my Python API on GitHub,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Set up GitHub Actions for my Celery workers,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Generate GitHub Actions pipeline for my Python data pipeline,generate_workflow,github_actions,workflows/github_actions/python,cicd,,"github,actions,python,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""python"", ""explanation"": ""Generating GitHub Actions workflow for Python""}"
Create GitHub Actions for my Go application,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Generate CI/CD for Golang on GitHub,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Set up GitHub Actions for my Go project,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create a GitHub Actions workflow for a Go application,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Generate CI pipeline for Go using GitHub Actions,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Set up continuous integration for my Go project on GitHub,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create a build and test workflow for Go on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
I need a GitHub Actions pipeline for my Go microservice,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Generate a GitHub Actions YAML for Go CI/CD,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Build a GitHub Actions workflow to test my Go code,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create GitHub Actions for my Golang REST API,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Set up GitHub Actions to deploy my Go app,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Generate a Go CI workflow on GitHub,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create automated testing pipeline for Go on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
I want GitHub Actions for my Go backend,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Set up a Go build pipeline on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create a GitHub workflow for Go with go test,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Generate GitHub Actions for a Go gRPC service,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create CI/CD for my Go CLI tool on GitHub,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Set up GitHub Actions workflow for Go with Docker,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Generate a GitHub Actions workflow to lint and test Go,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create a deploy workflow for Go app on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
I need CI/CD for my Go API on GitHub,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Set up GitHub Actions for my Go web server,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Generate GitHub Actions pipeline for my Go module,generate_workflow,github_actions,workflows/github_actions/golang,cicd,,"github,actions,golang,cicd,pipeline","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""golang"", ""explanation"": ""Generating GitHub Actions workflow for Go""}"
Create a Docker build pipeline on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Generate GitHub Actions to build and push Docker image,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Set up GitHub Actions for Docker build and push,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Create a GitHub Actions workflow to build Docker images,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Generate CI/CD for Docker on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Set up Docker image build on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Create GitHub Actions to push Docker image to registry,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Generate a Docker CI/CD pipeline on GitHub,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
I need GitHub Actions to build my Dockerfile,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Set up GitHub Actions for Docker Hub push,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Create GitHub Actions to build and push to ECR,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Generate GitHub Actions workflow for Docker multi-stage build,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Create a Docker build and deploy workflow on GitHub,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Set up GitHub Actions to build Docker and push to GHCR,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Generate GitHub Actions for container image build,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Create CI/CD pipeline for Docker images on GitHub Actions,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
I want GitHub Actions to build and tag Docker images,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Set up Docker image scanning in GitHub Actions,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Generate GitHub Actions for Docker Compose build,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Create a GitHub Actions workflow for Docker build cache,generate_workflow,github_actions,workflows/github_actions/docker,cicd,,"github,actions,docker,cicd,pipeline,container","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""docker"", ""explanation"": ""Generating GitHub Actions workflow for Docker build and push""}"
Create GitHub Actions for K8s deployment,generate_workflow,github_actions,workflows/github_actions/kubernetes,cicd,,"github,actions,kubernetes,cicd,pipeline,k8s,deploy","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""kubernetes"", ""explanation"": ""Generating GitHub Actions workflow for Kubernetes deployment""}"
Generate a deploy-to-kubernetes GitHub workflow,generate_workflow,github_actions,workflows/github_actions/kubernetes,cicd,,"github,actions,kubernetes,cicd,pipeline,k8s,deploy","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""kubernetes"", ""explanation"": ""Generating GitHub Actions workflow for Kubernetes deployment""}"
Set up GitHub Actions for Kubernetes deployment,generate_workflow,github_actions,workflows/github_actions/kubernetes,cicd,,"github,actions,kubernetes,cicd,pipeline,k8s,deploy","{""action"": ""generate_workflow"", ""provider"": ""github_actions"", ""runtime"": ""kubernetes"", ""explanation"": ""Generating GitHub Actions workflow for Kubernetes deployment""}"
