prompt,intent,action_type,path,category,args,tags,action_json
Clone my fork of the open source project,git_clone,git_clone,,git,,"git,clone,fork","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/myuser/forked-project.git"", ""branch"": ""main"", ""explanation"": ""Cloning forked repository""}"
Clone https://github.com/hashicorp/vault.git,git_clone,git_clone,,git,,"git,clone,vault","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/hashicorp/vault.git"", ""branch"": ""main"", ""explanation"": ""Cloning HashiCorp Vault repository""}"
Clone the config management repo,git_clone,git_clone,,git,,"git,clone,config","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/config-management.git"", ""branch"": ""main"", ""explanation"": ""Cloning config management repository""}"
Clone the payment gateway integration repo,git_clone,git_clone,,git,,"git,clone,payment","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/payment-gateway.git"", ""branch"": ""main"", ""explanation"": ""Cloning payment gateway repository""}"
Clone https://github.com/containerd/containerd.git,git_clone,git_clone,,git,,"git,clone,containerd","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/containerd/containerd.git"", ""branch"": ""main"", ""explanation"": ""Cloning containerd repository""}"
Clone the monitoring stack repository,git_clone,git_clone,,git,,"git,clone,monitoring","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/monitoring-stack.git"", ""branch"": ""main"", ""explanation"": ""Cloning monitoring stack repository""}"
Clone the chatbot service repo,git_clone,git_clone,,git,,"git,clone,chatbot","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/chatbot-service.git"", ""branch"": ""main"", ""explanation"": ""Cloning chatbot service repository""}"
Clone repo from Azure DevOps,git_clone,git_clone,,git,,"git,clone,azure","{""action"": ""git_clone"", ""repo_url"": ""https://dev.azure.com/org/project/_git/repo"", ""branch"": ""main"", ""explanation"": ""Cloning repository from Azure DevOps""}"
Clone the load testing scripts repo,git_clone,git_clone,,git,,"git,clone,testing,load","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/load-tests.git"", ""branch"": ""main"", ""explanation"": ""Cloning load testing repository""}"
Clone https://github.com/etcd-io/etcd.git,git_clone,git_clone,,git,,"git,clone,etcd","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/etcd-io/etcd.git"", ""branch"": ""main"", ""explanation"": ""Cloning etcd repository""}"
Clone the CDK infrastructure repo,git_clone,git_clone,,git,,"git,clone,cdk,aws","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/cdk-infra.git"", ""branch"": ""main"", ""explanation"": ""Cloning CDK infrastructure repository""}"
Clone the messaging queue service repo,git_clone,git_clone,,git,,"git,clone,messaging","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/mq-service.git"", ""branch"": ""main"", ""explanation"": ""Cloning message queue service repository""}"
Clone https://github.com/crossplane/crossplane.git,git_clone,git_clone,,git,,"git,clone,crossplane","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/crossplane/crossplane.git"", ""branch"": ""master"", ""explanation"": ""Cloning Crossplane repository""}"
Clone the user management microservice,git_clone,git_clone,,git,,"git,clone,microservice","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/user-service.git"", ""branch"": ""main"", ""explanation"": ""Cloning user management service repository""}"
Clone the Pulumi infrastructure repo,git_clone,git_clone,,git,,"git,clone,pulumi","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/pulumi-infra.git"", ""branch"": ""main"", ""explanation"": ""Cloning Pulumi infrastructure repository""}"
Clone https://github.com/envoyproxy/envoy.git,git_clone,git_clone,,git,,"git,clone,envoy","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/envoyproxy/envoy.git"", ""branch"": ""main"", ""explanation"": ""Cloning Envoy proxy repository""}"
Clone the analytics dashboard repo,git_clone,git_clone,,git,,"git,clone,analytics","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/analytics-dashboard.git"", ""branch"": ""main"", ""explanation"": ""Cloning analytics dashboard repository""}"
Clone the integration tests repository,git_clone,git_clone,,git,,"git,clone,testing","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/integration-tests.git"", ""branch"": ""main"", ""explanation"": ""Cloning integration tests repository""}"
Clone https://github.com/fluxcd/flux2.git,git_clone,git_clone,,git,,"git,clone,fluxcd","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/fluxcd/flux2.git"", ""branch"": ""main"", ""explanation"": ""Cloning Flux CD repository""}"
Clone the cron jobs repository,git_clone,git_clone,,git,,"git,clone,cron","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/cron-jobs.git"", ""branch"": ""main"", ""explanation"": ""Cloning cron jobs repository""}"
Clone the service mesh config repo,git_clone,git_clone,,git,,"git,clone,mesh","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/service-mesh.git"", ""branch"": ""main"", ""explanation"": ""Cloning service mesh config repository""}"
Download and clone https://github.com/open-telemetry/opentelemetry-collector.git,git_clone,git_clone,,git,,"git,clone,otel","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/open-telemetry/opentelemetry-collector.git"", ""branch"": ""main"", ""explanation"": ""Cloning OpenTelemetry Collector repository""}"
Clone the secrets management repo,git_clone,git_clone,,git,,"git,clone,secrets","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/secrets-mgmt.git"", ""branch"": ""main"", ""explanation"": ""Cloning secrets management repository""}"
Clone the GraphQL API repository,git_clone,git_clone,,git,,"git,clone,graphql","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/graphql-api.git"", ""branch"": ""main"", ""explanation"": ""Cloning GraphQL API repository""}"
Clone https://github.com/cert-manager/cert-manager.git,git_clone,git_clone,,git,,"git,clone,certmanager","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/cert-manager/cert-manager.git"", ""branch"": ""master"", ""explanation"": ""Cloning cert-manager repository""}"
Clone the worker service repo from develop branch,git_clone,git_clone,,git,,"git,clone,branch,develop","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/worker-service.git"", ""branch"": ""develop"", ""explanation"": ""Cloning worker service develop branch""}"
Clone the disaster recovery scripts repo,git_clone,git_clone,,git,,"git,clone,dr","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/dr-scripts.git"", ""branch"": ""main"", ""explanation"": ""Cloning disaster recovery scripts repository""}"
Clone https://github.com/tektoncd/pipeline.git,git_clone,git_clone,,git,,"git,clone,tekton","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/tektoncd/pipeline.git"", ""branch"": ""main"", ""explanation"": ""Cloning Tekton Pipelines repository""}"
Clone the proxy configuration repo,git_clone,git_clone,,git,,"git,clone,proxy","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/proxy-config.git"", ""branch"": ""main"", ""explanation"": ""Cloning proxy configuration repository""}"
Clone the batch processing service repo,git_clone,git_clone,,git,,"git,clone,batch","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/batch-processor.git"", ""branch"": ""main"", ""explanation"": ""Cloning batch processing service repository""}"
Clone https://github.com/jenkinsci/jenkins.git,git_clone,git_clone,,git,,"git,clone,jenkins","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/jenkinsci/jenkins.git"", ""branch"": ""master"", ""explanation"": ""Cloning Jenkins repository""}"
Clone the event streaming platform repo,git_clone,git_clone,,git,,"git,clone,streaming","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/event-stream.git"", ""branch"": ""main"", ""explanation"": ""Cloning event streaming platform repository""}"
Clone the CDN configuration repo,git_clone,git_clone,,git,,"git,clone,cdn","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/cdn-config.git"", ""branch"": ""main"", ""explanation"": ""Cloning CDN configuration repository""}"
Clone the blue-green deployment repo,git_clone,git_clone,,git,,"git,clone,deployment","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/blue-green-deploy.git"", ""branch"": ""main"", ""explanation"": ""Cloning blue-green deployment repository""}"
Clone https://github.com/vitessio/vitess.git,git_clone,git_clone,,git,,"git,clone,vitess","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/vitessio/vitess.git"", ""branch"": ""main"", ""explanation"": ""Cloning Vitess repository""}"
Clone the canary release configuration repo,git_clone,git_clone,,git,,"git,clone,canary","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/canary-config.git"", ""branch"": ""main"", ""explanation"": ""Cloning canary release config repository""}"
Clone the API documentation repo,git_clone,git_clone,,git,,"git,clone,docs,api","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/api-docs.git"", ""branch"": ""main"", ""explanation"": ""Cloning API documentation repository""}"
Clone the backup automation repo,git_clone,git_clone,,git,,"git,clone,backup","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/backup-automation.git"", ""branch"": ""main"", ""explanation"": ""Cloning backup automation repository""}"
Clone the compliance scanning repo,git_clone,git_clone,,git,,"git,clone,compliance","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/compliance-scan.git"", ""branch"": ""main"", ""explanation"": ""Cloning compliance scanning repository""}"
Clone https://github.com/linkerd/linkerd2.git,git_clone,git_clone,,git,,"git,clone,linkerd","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/linkerd/linkerd2.git"", ""branch"": ""main"", ""explanation"": ""Cloning Linkerd repository""}"
Clone the multi-cloud deployment repo,git_clone,git_clone,,git,,"git,clone,multicloud","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/multi-cloud.git"", ""branch"": ""main"", ""explanation"": ""Cloning multi-cloud deployment repository""}"
Clone the cost optimization tools repo,git_clone,git_clone,,git,,"git,clone,cost","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/cost-tools.git"", ""branch"": ""main"", ""explanation"": ""Cloning cost optimization tools repository""}"
Clone our GitOps repository,git_clone,git_clone,,git,,"git,clone,gitops","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/gitops.git"", ""branch"": ""main"", ""explanation"": ""Cloning GitOps repository""}"
Clone the chaos engineering repo,git_clone,git_clone,,git,,"git,clone,chaos","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/chaos-eng.git"", ""branch"": ""main"", ""explanation"": ""Cloning chaos engineering repository""}"
Clone the feature flags service repo,git_clone,git_clone,,git,,"git,clone,featureflags","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/feature-flags.git"", ""branch"": ""main"", ""explanation"": ""Cloning feature flags service repository""}"
Clone the internal tools repository,git_clone,git_clone,,git,,"git,clone,internal","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/internal-tools.git"", ""branch"": ""main"", ""explanation"": ""Cloning internal tools repository""}"
Clone https://github.com/rancher/rancher.git,git_clone,git_clone,,git,,"git,clone,rancher","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/rancher/rancher.git"", ""branch"": ""release/v2.8"", ""explanation"": ""Cloning Rancher repository""}"
Clone the deployment automation repository,git_clone,git_clone,,git,,"git,clone,deploy","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/deploy-automation.git"", ""branch"": ""main"", ""explanation"": ""Cloning deployment automation repository""}"
Clone the health check service repo,git_clone,git_clone,,git,,"git,clone,healthcheck","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/health-check.git"", ""branch"": ""main"", ""explanation"": ""Cloning health check service repository""}"
Clone the SDK repository,git_clone,git_clone,,git,,"git,clone,sdk","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/sdk.git"", ""branch"": ""main"", ""explanation"": ""Cloning SDK repository""}"
Clone the container registry config repo,git_clone,git_clone,,git,,"git,clone,registry","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/registry-config.git"", ""branch"": ""main"", ""explanation"": ""Cloning container registry config repository""}"
Clone the auto-scaling configuration repo,git_clone,git_clone,,git,,"git,clone,autoscaling","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/autoscaling-config.git"", ""branch"": ""main"", ""explanation"": ""Cloning auto-scaling configuration repository""}"
Clone the network policies repo,git_clone,git_clone,,git,,"git,clone,network","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/network-policies.git"", ""branch"": ""main"", ""explanation"": ""Cloning network policies repository""}"
Clone https://github.com/cilium/cilium.git,git_clone,git_clone,,git,,"git,clone,cilium","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/cilium/cilium.git"", ""branch"": ""main"", ""explanation"": ""Cloning Cilium repository""}"
Clone the observability platform repo,git_clone,git_clone,,git,,"git,clone,observability","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/observability.git"", ""branch"": ""main"", ""explanation"": ""Cloning observability platform repository""}"
Clone the incident response playbooks repo,git_clone,git_clone,,git,,"git,clone,incident","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/incident-playbooks.git"", ""branch"": ""main"", ""explanation"": ""Cloning incident response playbooks repository""}"
Clone the SRE runbooks repository,git_clone,git_clone,,git,,"git,clone,sre","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/sre-runbooks.git"", ""branch"": ""main"", ""explanation"": ""Cloning SRE runbooks repository""}"
Clone the performance benchmarks repo,git_clone,git_clone,,git,,"git,clone,benchmarks","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/benchmarks.git"", ""branch"": ""main"", ""explanation"": ""Cloning performance benchmarks repository""}"
Clone the DNS configuration repo,git_clone,git_clone,,git,,"git,clone,dns","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/dns-config.git"", ""branch"": ""main"", ""explanation"": ""Cloning DNS configuration repository""}"
Clone the SSL certificates management repo,git_clone,git_clone,,git,,"git,clone,ssl","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/ssl-certs.git"", ""branch"": ""main"", ""explanation"": ""Cloning SSL certificates management repository""}"
Clone the queue worker service repo,git_clone,git_clone,,git,,"git,clone,queue","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/queue-worker.git"", ""branch"": ""main"", ""explanation"": ""Cloning queue worker service repository""}"
Clone the API rate limiting config repo,git_clone,git_clone,,git,,"git,clone,ratelimit","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/rate-limiting.git"", ""branch"": ""main"", ""explanation"": ""Cloning API rate limiting config repository""}"
Clone the database backup scripts repo,git_clone,git_clone,,git,,"git,clone,database,backup","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/db-backup.git"", ""branch"": ""main"", ""explanation"": ""Cloning database backup scripts repository""}"
Clone the webhook handler service repo,git_clone,git_clone,,git,,"git,clone,webhook","{""action"": ""git_clone"", ""repo_url"": ""https://github.com/org/webhook-handler.git"", ""branch"": ""main"", ""explanation"": ""Cloning webhook handler service repository""}"
Create a Dockerfile for my Node.js app,write_file,write_file,Dockerfile,devops,,"docker,nodejs,dockerfile","{""action"": ""write_file"", ""file_path"": ""Dockerfile"", ""content"": ""FROM node:20-alpine\nWORKDIR /app\nCOPY package*.json ./\nRUN npm ci --only=production\nCOPY . .\nEXPOSE 3000\nCMD [\""node\"", \""app.js\""]"", ""explanation"": ""Creating Dockerfile for Node.js application""}"
Write a docker-compose.yml file,write_file,write_file,docker-compose.yml,devops,,"docker,compose,postgres","{""action"": ""write_file"", ""file_path"": ""docker-compose.yml"", ""content"": ""version: '3.8'\nservices:\n  app:\n    build: .\n    ports:\n      - '3000:3000'\n    depends_on:\n      - db\n  db:\n    image: postgres:15\n    environment:\n      POSTGRES_DB: myapp\n      POSTGRES_PASSWORD: secret\n    volumes:\n      - pgdata:/var/lib/postgresql/data\nvolumes:\n  pgdata:"", ""explanation"": ""Creating docker-compose.yml with app and database services""}"
